timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,other,accuracy,precision,recall,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness
2023-10-24 19:24:00.505171,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 85, 'iter_2': 6, 'RW': True}",0.816981421771841,0.8079,0.36071,0.02594,0.03259,0.05559,0.53938,0.0068474938771195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:22:13.175462,4,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 70, 'iter_2': 24, 'RW': True}",0.8139874097957931,0.8300875,0.273695,0.031155,0.055815,0.0247125,0.7308525,0.0030837296694803,2.9391193401266217e-05,0.0007215894687499,0.001346491225,0.000125446525,0.000577357025,0.00034637301875,0.0351833304687499,5.336797033026205e-06
2023-10-24 19:22:13.162678,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 70, 'iter_2': 24, 'RW': True}",0.8231229847996315,0.78964,0.3307,0.02173,0.0321,0.04624,0.5575,0.0057312060969416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:20:19.883399,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 70, 'iter_2': 24, 'RW': True}",0.8099186242898818,0.83176,0.2769,0.02162,0.03925,0.03873,0.55428,0.0048467946177823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:18:28.652773,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 70, 'iter_2': 24, 'RW': True}",0.8129894058037771,0.86522,0.25611,0.0322,0.05777,0.01379,0.81021,0.0017454137302878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:16:37.695459,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 70, 'iter_2': 24, 'RW': True}",0.8099186242898818,0.83373,0.23107,0.04907,0.09414,9e-05,1.00142,1.1504232909419233e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:14:45.821507,4,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 55, 'iter_2': 42, 'RW': True}",0.8101489329034239,0.808975,0.28808,0.0281375,0.0532825,0.02957,0.7008825,0.0036538669581198,7.570280313600674e-05,0.002097001675,0.0016331227499999,0.0003937447187499,0.00198767871875,0.00027920745,0.02070141261875,4.267454998540711e-06
2023-10-24 19:14:45.808980,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 55, 'iter_2': 42, 'RW': True}",0.7953324120988792,0.87621,0.21972,0.06139,0.12239,0.00487,0.92393,0.0006227844774611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:12:49.728310,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 55, 'iter_2': 42, 'RW': True}",0.8154460310148933,0.74849,0.32441,0.01446,0.00646,0.0515,0.5295,0.0064103330265616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:10:53.696304,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 55, 'iter_2': 42, 'RW': True}",0.8171349608475357,0.81525,0.30774,0.01162,0.02298,0.03427,0.64078,0.0041422782233192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:08:58.320548,1,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 55, 'iter_2': 42, 'RW': True}",0.8126823276523876,0.79595,0.30045,0.02508,0.0613,0.02764,0.70932,0.0034400721051371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24 19:06:03.368101,4,False,Adult Dataset,idk i am trying fyp,nn keras,,['race'],"{'save intermediate results to file': True, 'iter_1': 45, 'iter_2': 54, 'RW': True}",0.8142561031782589,0.7779974999999999,0.3206525,0.0413575,0.0681225,0.0544949999999999,0.513165,0.006841016852546,6.952487683103837e-05,0.0019123241187499,0.00232545371875,0.0008902503687499,0.00212179086875,0.0004368532249999,0.009751963475,6.860605146981257e-06
