timestamp,nr samples,same data split,Dataset,Bias Mitigation,ML method,ML bias mit,Sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[DI] Disparate Impact,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|sex|[DI] Disparate Impact,VAR|[SF] Statistical Parity Subgroup Fairness
2023-11-14 21:39:09.815688,1,False,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6912378303198887,0.68137,0.75135,0.05432,0.11115,0.11851,1.21804,0.0190807430347744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:39:04.888927,1,False,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.650904033379694,0.62391,0.7863,0.17882,0.18329,0.18124,1.30033,0.0290292691324877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:39:02.388867,1,False,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100, 'mask_epoch': 1000}",0.5521557719054242,0.55216,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:17:34.836388,1,False,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6995827538247567,0.71897,0.76179,0.0362,0.10256,0.1024,1.1785,0.016229464118183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:17:30.958640,1,False,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6648122392211405,0.68807,0.74074,0.19885,0.18546,0.20206,1.35215,0.0273405537361619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:17:28.982610,1,False,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100, 'mask_epoch': 500}",0.6620305980528511,0.68212,0.75735,0.17093,0.12353,0.19333,1.32517,0.0289770408212612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:12:02.357737,1,False,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.7204450625869263,0.74029,0.76441,0.08145,0.06609,0.12442,1.22635,0.0189743520304239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:11:58.445576,1,False,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6828929068150209,0.69507,0.77114,0.15879,0.11119,0.17989,1.30643,0.0271200341998719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:11:56.446751,1,False,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100, 'mask_epoch': 500}",0.6536856745479833,0.65647,0.73037,0.15354,0.21685,0.19463,1.35046,0.0291724133928865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:02:07.275607,1,False,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.7079276773296245,0.73469,0.77698,0.0853,0.08628,0.13925,1.23871,0.0235472308355949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:02:03.145749,1,False,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6815020862308763,0.67883,0.74202,0.1667,0.11132,0.2092,1.39234,0.0313563305549161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:02:01.076904,1,False,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100, 'mask_epoch': 500}",0.5591098748261474,0.55911,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 21:00:00.336573,1,False,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6773296244784422,0.68571,0.74227,0.05401,0.00601,0.05854,1.10223,0.009228936031925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 20:59:56.351458,1,False,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6759388038942976,0.67031,0.7892,0.13442,0.10772,0.15565,1.25474,0.0216418646667737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 20:59:54.276914,1,False,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100, 'mask_epoch': 500}",0.56884561891516,0.56885,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 20:55:49.835708,1,False,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6842837273991655,0.70396,0.75124,0.08289,0.04691,0.10151,1.17583,0.015656887076588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 20:55:45.934924,1,False,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100}",0.6815020862308763,0.66895,0.77719,0.12073,0.17011,0.20442,1.35654,0.0295457490990616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14 20:55:43.896016,1,False,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'save intermediate results to file': True, 'iter_1': 100, 'mask_epoch': 500}",0.5201668984700973,0.62593,0.4092,0.02668,0.05804,0.04627,1.1263,0.0073719294105358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
